"The password doesn't match this account.","The password doesn't match this account."
"The password entered for the current user is invalid. Verify the password and try again.","The password entered for the current user is invalid. Verify the password and try again."
"The password reset token is incorrect. Verify the token and try again.","The password reset token is incorrect. Verify the token and try again."
"The payer account cannot be used for this transaction.","The payer account cannot be used for this transaction."
"The payment currency doesn't match any of the merchant's balances currency.","The payment currency doesn't match any of the merchant's balances currency."
"The payment disallows storing objects.","The payment disallows storing objects."
"The payment eCheck is not cleared.","The payment eCheck is not cleared."
"The payment has been accepted.","The payment has been accepted."
"The payment has been denied.","The payment has been denied."
"The payment has been voided.","The payment has been voided."
"The payment is authorized but not settled.","The payment is authorized but not settled."
"The payment is pending because it was made to an email address that is not yet registered or confirmed.","The payment is pending because it was made to an email address that is not yet registered or confirmed."
"The payment is pending while it is being reviewed by PayPal for risk.","The payment is pending while it is being reviewed by PayPal for risk."
"The payment method code is not set.","The payment method code is not set."
"The payment method you requested is not available.","The payment method you requested is not available."
"The payment review action is unavailable.","The payment review action is unavailable."
"The payment token doesn't belong to the customer","The payment token doesn't belong to the customer"
"The payment was made via credit card. In order to receive funds merchant must upgrade account to Business or Premier status.","The payment was made via credit card. In order to receive funds merchant must upgrade account to Business or Premier status."
"The priority must be between 0 and 1.","The priority must be between 0 and 1."
"The problems you identified have been deleted.","The problems you identified have been deleted."
"The product can't be saved.","The product can't be saved."
"The product does not exist.","The product does not exist."
"The product doesn't exist. Verify and try again.","The product doesn't exist. Verify and try again."
"The product has required options. Enter the options and try again.","The product has required options. Enter the options and try again."
"The product instance type in options group is incorrect.","The product instance type in options group is incorrect."
"The product that was requested doesn't exist. Verify the product and try again.","The product that was requested doesn't exist. Verify the product and try again."
"The product that was requested doesn't exist. Verify the product and try again. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo.","The product that was requested doesn't exist. Verify the product and try again. Row ID: SKU = %SKU, Store ID: %storeId, Price From: %priceFrom, Price To: %priceTo."
"The product type filter specified is incorrect.","The product type filter specified is incorrect."
"The product was not found.","The product was not found."
"The product was unable to be saved. Please try again.","The product was unable to be saved. Please try again."
"The product wasn't registered.","The product wasn't registered."
"The product you chose is not associated with the selected store or category.","The product you chose is not associated with the selected store or category."
"The product's required option(s) weren't entered. Make sure the options are entered and try again.","The product's required option(s) weren't entered. Make sure the options are entered and try again."
"The qty value is required to update quote item.","The qty value is required to update quote item."
"The quantity to creditmemo must not be greater than the unrefunded quantity for product SKU ""%1"".","The quantity to creditmemo must not be greater than the unrefunded quantity for product SKU ""%1""."
"The quantity to invoice must not be greater than the uninvoiced quantity for product SKU ""%1"".","The quantity to invoice must not be greater than the uninvoiced quantity for product SKU ""%1""."
"The quantity to refund must not be greater than the unrefunded quantity.","The quantity to refund must not be greater than the unrefunded quantity."
"The quantity to ship must not be greater than the unshipped quantity for product SKU ""%1"".","The quantity to ship must not be greater than the unshipped quantity for product SKU ""%1""."
"The reference ID is not set.","The reference ID is not set."
"The refund action is not available.","The refund action is not available."
"The report displays the top 5 most viewed products for each interval.","The report displays the top 5 most viewed products for each interval."
"The requested Payment Method is not available.","The requested Payment Method is not available."
"The requested Wish List doesn't exist.","The requested Wish List doesn't exist."
"The requested cart item doesn't exist.","The requested cart item doesn't exist."
"The requested payment method is not available for multishipping.","The requested payment method is not available for multishipping."
"The requested qty exceeds the maximum qty allowed in shopping cart","The requested qty exceeds the maximum qty allowed in shopping cart"
"The requested qty. is not available","The requested qty. is not available"
"The requested sku is not assigned to given stock","The requested sku is not assigned to given stock"
"The requested sku is not assigned to given stock.","The requested sku is not assigned to given stock."
"The required option wasn't entered. Enter the option and try again.","The required option wasn't entered. Enter the option and try again."
"The required options you selected are not available.","The required options you selected are not available."
"The return to stock argument contains product item that is not part of the original order.","The return to stock argument contains product item that is not part of the original order."
"The review has been deleted.","The review has been deleted."
"The review was removed by another user or does not exist.","The review was removed by another user or does not exist."
"The sender name ""%1"" is not valid. Please use only visible characters and spaces.","The sender name ""%1"" is not valid. Please use only visible characters and spaces."
"The sender name ""%1"" is not valid. The colon character is not allowed.","The sender name ""%1"" is not valid. The colon character is not allowed."
"The shipment confirmation email is not sent","The shipment confirmation email is not sent"
"The shipment confirmation email was sent","The shipment confirmation email was sent"
"The shipment contains product SKU ""%1"" that is not part of the original order.","The shipment contains product SKU ""%1"" that is not part of the original order."
"The shipment has been created.","The shipment has been created."
"The shipping method is missing. Select the shipping method and try again.","The shipping method is missing. Select the shipping method and try again."
"The shipping module is not available.","The shipping module is not available."
"The sitemap ""%1"" has been generated.","The sitemap ""%1"" has been generated."
"The source file moving process failed.","The source file moving process failed."
"The source is not set.","The source is not set."
"The source object is not specified.","The source object is not specified."
"The specified Catalog media URL format is not supported.","The specified Catalog media URL format is not supported."
"The specified customer group id does not exist.","The specified customer group id does not exist."
"The specified image adapter cannot be used because of: %1","The specified image adapter cannot be used because of: %1"
"The specified vehicle identification number (VIN) is invalid.","The specified vehicle identification number (VIN) is invalid."
"The start date can't follow the end date.","The start date can't follow the end date."
"The static files cache has been cleaned.","The static files cache has been cleaned."
"The stock item for Product in option is not valid.","The stock item for Product in option is not valid."
"The stock item for Product is not valid.","The stock item for Product is not valid."
"The store code may contain only letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter.","The store code may contain only letters (a-z), numbers (0-9) or underscore (_), and the first character must be a letter."
"The store does not exist","The store does not exist"
"The store view is not in the associated website.","The store view is not in the associated website."
"The store wasn't registered. Verify the store and try again.","The store wasn't registered. Verify the store and try again."
"The storefront label is not defined.","The storefront label is not defined."
"The subscription doesn't belong to the customer","The subscription doesn't belong to the customer"
"The suffix that goes after name (Jr., Sr., etc.)","The suffix that goes after name (Jr., Sr., etc.)"
"The synonym group has been deleted.","The synonym group has been deleted."
"The tax rate cannot be removed. It exists in a tax rule.","The tax rate cannot be removed. It exists in a tax rule."
"The tax rate has been imported.","The tax rate has been imported."
"The tax rule has been deleted.","The tax rule has been deleted."
"The template did not load. Please review the log for details.","The template did not load. Please review the log for details."
"The terms you entered, (%1), belong to %2 existing synonym groups, %3 and %4. Select the ""Merge existing synonyms"" checkbox so the terms can be merged.","The terms you entered, (%1), belong to %2 existing synonym groups, %3 and %4. Select the ""Merge existing synonyms"" checkbox so the terms can be merged."
"The terms you entered, (%1), belong to 1 existing synonym group, %2. Select the ""Merge existing synonyms"" checkbox so the terms can be merged.","The terms you entered, (%1), belong to 1 existing synonym group, %2. Select the ""Merge existing synonyms"" checkbox so the terms can be merged."
"The text is too long. Shorten the text and try again.","The text is too long. Shorten the text and try again."
"The text of the link to the My Account &gt; Order by SKU page","The text of the link to the My Account &gt; Order by SKU page"
"The tier_price data is invalid. Verify the data and try again.","The tier_price data is invalid. Verify the data and try again."
"The time zone is incorrect. Verify the time zone and try again.","The time zone is incorrect. Verify the time zone and try again."
"The timeout limit for response from synchronize process was reached.","The timeout limit for response from synchronize process was reached."
"The title that goes before name (Mr., Mrs., etc.)","The title that goes before name (Mr., Mrs., etc.)"
"The tokens could not be revoked.","The tokens could not be revoked."
"The total model should be extended from \Magento\Sales\Model\Order\Total\AbstractTotal.","The total model should be extended from \Magento\Sales\Model\Order\Total\AbstractTotal."
"The transaction ""%1"" (%2) is already closed.","The transaction ""%1"" (%2) is already closed."
"The transaction ""%1"" cannot be captured yet.","The transaction ""%1"" cannot be captured yet."
"The transaction details have been updated.","The transaction details have been updated."
"The validation failed. Make sure the required options are entered and the file is uploaded, then try again.","The validation failed. Make sure the required options are entered and the file is uploaded, then try again."
"The validation is complete.","The validation is complete."
"The value is not within the specified range.","The value is not within the specified range."
"The value of Admin must be unique.","The value of Admin must be unique."
"The value of Admin must be unique. (%1)","The value of Admin must be unique. (%1)"
"The value of Admin scope can't be empty.","The value of Admin scope can't be empty."
"The value of attribute ""%1"" is invalid.","The value of attribute ""%1"" is invalid."
"The value of attribute ""%1"" must be set","The value of attribute ""%1"" must be set"
"The value of attribute ""%1"" must be unique","The value of attribute ""%1"" must be unique"
"The value of attribute not valid","The value of attribute not valid"
"The value of attribute(s) ""%1"" must be unique","The value of attribute(s) ""%1"" must be unique"
"The value of the ""%1"" attribute isn't unique. Set a unique value and try again.","The value of the ""%1"" attribute isn't unique. Set a unique value and try again."
"The value of the field should not be more than two decimal places.","The value of the field should not be more than two decimal places."
"The value that you entered is not valid.","The value that you entered is not valid."
"The value you set has already been locked. To change the value, use the --%1 option.","The value you set has already been locked. To change the value, use the --%1 option."
"The void action is not available.","The void action is not available."
"The website does not exist.","The website does not exist."
"The website with code ""%code"" does not exist.","The website with code ""%code"" does not exist."
"The widget instance has been deleted.","The widget instance has been deleted."
"The widget instance has been saved.","The widget instance has been saved."
"The wrong rule is specified.","The wrong rule is specified."
"Theme","Theme"
"Theme CSS","Theme CSS"
"Theme CSS Assets","Theme CSS Assets"
"Theme Information","Theme Information"
"Theme JavaScript","Theme JavaScript"
"Theme Name","Theme Name"
"Theme Path","Theme Path"
"Theme Preview Image","Theme Preview Image"
"Theme Settings","Theme Settings"
"Theme Title","Theme Title"
"Theme id should be set","Theme id should be set"
"Theme isn't deletable.","Theme isn't deletable."
"Theme: %1","Theme: %1"
"Themes","Themes"
"Themes JavaScript and CSS files combined to one file","Themes JavaScript and CSS files combined to one file"
"There are more than one shipping addresses.","There are more than one shipping addresses."
"There are no billing agreements yet.","There are no billing agreements yet."
"There are no customers for this alert.","There are no customers for this alert."
"There are no grouped products.","There are no grouped products."
"There are no items in customer's shopping cart.","There are no items in customer's shopping cart."
"There are no printable documents related to selected orders.","There are no printable documents related to selected orders."
"There are no product types available for export","There are no product types available for export"
"There are no product types available for export.","There are no product types available for export."
"There are no products in this option.","There are no products in this option."
"There are no search keywords.","There are no search keywords."
"There are no search terms available.","There are no search terms available."
"There are no sensitive configurations to fill","There are no sensitive configurations to fill"
"There are no shipping labels related to selected orders.","There are no shipping labels related to selected orders."
"There are no shipping labels related to selected shipments.","There are no shipping labels related to selected shipments."
"There are no source items with the in stock status","There are no source items with the in stock status"
"There are no subscribers selected.","There are no subscribers selected."
"There are not enough parameters.","There are not enough parameters."
"There are not websites for assign to product","There are not websites for assign to product"
"There are {placeholder} messages requires your attention.","There are {placeholder} messages requires your attention."
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%1"">click here</a> to get your password and access your account.","There is already an account with this email address. If you are sure that it is your email address, <a href=""%1"">click here</a> to get your password and access your account."
"There is an error in one of the option rows.","There is an error in one of the option rows."
"There is an issue with your PayPal account. Please reach out to Adobe sales for assistance.","There is an issue with your PayPal account. Please reach out to Adobe sales for assistance."
"There is no MediaGalleryEntryConverter for given type","There is no MediaGalleryEntryConverter for given type"
"There is no backend type specified for column ""%columnName"".","There is no backend type specified for column ""%columnName""."
"There is no command registered for behavior ""%behavior"".","There is no command registered for behavior ""%behavior""."
"There is no content able to be saved within Page Builder.","There is no content able to be saved within Page Builder."
"There is no data for the export.","There is no data for the export."
"There is no defined renderer for ""%1"" option type.","There is no defined renderer for ""%1"" option type."
"There is no downloadable link with provided ID.","There is no downloadable link with provided ID."
"There is no downloadable sample with provided ID.","There is no downloadable sample with provided ID."
"There is no free space within the column group to perform this action.","There is no free space within the column group to perform this action."
"There is no information about associated entity type ""%1"".","There is no information about associated entity type ""%1""."
"There is no item with provided id in the cart","There is no item with provided id in the cart"
"There is no item with provided id in the order","There is no item with provided id in the order"
"There is no item with provided id in the order or gift message isn't allowed","There is no item with provided id in the order or gift message isn't allowed"
"There is no need to approve this payment.","There is no need to approve this payment."
"There is no order with provided id","There is no order with provided id"
"There is no order with provided id or gift message isn't allowed","There is no order with provided id or gift message isn't allowed"
"There is no product with provided  itemId: %1 in the cart","There is no product with provided  itemId: %1 in the cart"
"There is no sample file for this entity.","There is no sample file for this entity."
"There is no stock with ""%fieldValue"" for ""%fieldName"". Verify and try again.","There is no stock with ""%fieldValue"" for ""%fieldName"". Verify and try again."
"There is no such Source Selection Algorithm implemented: %1","There is no such Source Selection Algorithm implemented: %1"
"There is no such data mapper ""%1"" for interface %2","There is no such data mapper ""%1"" for interface %2"
"There is no tracking available for this shipment.","There is no tracking available for this shipment."
"There is no tracking available.","There is no tracking available."
"There is no update for the payment.","There is no update for the payment."
"There is no update for the transaction.","There is no update for the transaction."
"There was a category move error.","There was a category move error."
"There was a problem with the subscription: %1","There was a problem with the subscription: %1"
"There was an error confirming the account","There was an error confirming the account"
"There was an error deleting attribute set.","There was an error deleting attribute set."
"There was an error detecting Customer Group.","There was an error detecting Customer Group."
"There was an error save new configuration value.","There was an error save new configuration value."
"There was an error saving attribute set.","There was an error saving attribute set."
"There was recently a request to change the password for your account.","There was recently a request to change the password for your account."
"These ""impulse-buy"" products appear next to the shopping cart as cross-sells to the items already in the shopping cart.","These ""impulse-buy"" products appear next to the shopping cart as cross-sells to the items already in the shopping cart."
"These arguments can't be empty ""%1""","These arguments can't be empty ""%1"""
"These changes affect all related products.","These changes affect all related products."
"These products are not associated.","These products are not associated."
"This Wish List has no Items","This Wish List has no Items"
"This account is","This account is"
"This account is not confirmed.","This account is not confirmed."
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email."
"This action cannot be undone.","This action cannot be undone."
"This action will delete your custom instructions and reset robots.txt file to system's default settings.","This action will delete your custom instructions and reset robots.txt file to system's default settings."
"This administrator account is open in more than one location. Note that other locations might be different browsers or sessions on the same computer.","This administrator account is open in more than one location. Note that other locations might be different browsers or sessions on the same computer."
"This attribute cannot be edited.","This attribute cannot be edited."
"This attribute is used in configurable products.","This attribute is used in configurable products."
"This attribute is used in configurable products. You cannot remove it from the attribute set.","This attribute is used in configurable products. You cannot remove it from the attribute set."
"This attribute no longer exists.","This attribute no longer exists."
"This attribute set no longer exists.","This attribute set no longer exists."
"This block no longer exists.","This block no longer exists."
"This class no longer exists.","This class no longer exists."
"This command is unavailable right now.","This command is unavailable right now."
"This computer is using IP address %1.","This computer is using IP address %1."
"This condition no longer exists.","This condition no longer exists."
"This confirmation key is invalid or has expired.","This confirmation key is invalid or has expired."
"This credit card type is not allowed for this payment method.","This credit card type is not allowed for this payment method."
"This creditmemo no longer exists.","This creditmemo no longer exists."
"This customer already exists in this store.","This customer already exists in this store."
"This customer didn't include a confirmed address.","This customer didn't include a confirmed address."
"This customer has no tokens.","This customer has no tokens."
"This customer is not authorized to access this list","This customer is not authorized to access this list"
"This defines the base currency scope (""Currency Setup"" > ""Currency Options"" > ""Base Currency"").","This defines the base currency scope (""Currency Setup"" > ""Currency Options"" > ""Base Currency"")."
"This email address is already assigned to another user.","This email address is already assigned to another user."
"This email address is already subscribed.","This email address is already subscribed."
"This email does not require confirmation.","This email does not require confirmation."
"This email is found more than once in the import file.","This email is found more than once in the import file."
"This email template no longer exists.","This email template no longer exists."
"This email will be used to create a new account at Mageplaza.com, Mageplaza help desk (to get priority support).","This email will be used to create a new account at Mageplaza.com, Mageplaza help desk (to get priority support)."
"This feature applies only to CMS, Catalog and Store APIs. Please consult your developers for details on potential security risks.","This feature applies only to CMS, Catalog and Store APIs. Please consult your developers for details on potential security risks."
"This feature needs be enabled first for the merchant account through PayPal technical support.","This feature needs be enabled first for the merchant account through PayPal technical support."
"This file does not contain any data.","This file does not contain any data."
"This file is empty. Please try another one.","This file is empty. Please try another one."
"This file will replace the current custom.css file and can't be more than 2 MB.","This file will replace the current custom.css file and can't be more than 2 MB."
"This group contains attributes used in configurable products. Please move these attributes to another group and try again.","This group contains attributes used in configurable products. Please move these attributes to another group and try again."
"This group contains system attributes. Please move system attributes to another group and try again.","This group contains system attributes. Please move system attributes to another group and try again."
"This identifier is reserved for ""CMS Home Page"" in configuration.","This identifier is reserved for ""CMS Home Page"" in configuration."
"This identifier is reserved for ""CMS No Cookies Page"" in configuration.","This identifier is reserved for ""CMS No Cookies Page"" in configuration."
"This identifier is reserved for ""CMS No Route Page"" in configuration.","This identifier is reserved for ""CMS No Route Page"" in configuration."
"This integration no longer exists.","This integration no longer exists."
"This is a demo store. No orders will be fulfilled.","This is a demo store. No orders will be fulfilled."
"This is a required field.","This is a required field."
"This is a required option.","This is a required option."
"This is an invalid subscription ID.","This is an invalid subscription ID."
"This is an invalid subscription confirmation code.","This is an invalid subscription confirmation code."
"This is only a demo store. You can browse and place orders, but nothing will be processed.","This is only a demo store. You can browse and place orders, but nothing will be processed."
"This is the wrong quote item id to update configuration.","This is the wrong quote item id to update configuration."
"This is used internally. Make sure you don't use spaces or more than %1 symbols.","This is used internally. Make sure you don't use spaces or more than %1 symbols."
"This is your new encryption key: %1. Be sure to write it down and take good care of it!","This is your new encryption key: %1. Be sure to write it down and take good care of it!"
"This item has no weight","This item has no weight"
"This item has weight","This item has weight"
"This item price or quantity is not valid for checkout.","This item price or quantity is not valid for checkout."
"This may take a few moments.","This may take a few moments."
"This message will be shown in the shopping cart when the subtotal (after discount) is lower than the minimum allowed amount.","This message will be shown in the shopping cart when the subtotal (after discount) is lower than the minimum allowed amount."
"This name is already being used for custom option. Please enter a different name.","This name is already being used for custom option. Please enter a different name."
"This operation can take a long time","This operation can take a long time"
"This order already has associated customer account","This order already has associated customer account"
"This order contains (%1) items and therefore cannot be edited through the admin interface. If you wish to continue editing, the (%2) items will be removed,  the order will be canceled and a new order will be placed.","This order contains (%1) items and therefore cannot be edited through the admin interface. If you wish to continue editing, the (%2) items will be removed,  the order will be canceled and a new order will be placed."
"This order no longer exists.","This order no longer exists."
"This page no longer exists.","This page no longer exists."
"This payment method is not available.","This payment method is not available."
"This payment option is currently unavailable.","This payment option is currently unavailable."
"This product does not have any configurable options","This product does not have any configurable options"
"This product doesn't exist.","This product doesn't exist."
"This product is disabled.","This product is disabled."
"This product is out of stock.","This product is out of stock."
"This product(s) is out of stock.","This product(s) is out of stock."
"This quote item does not exist.","This quote item does not exist."
"This role no longer exists.","This role no longer exists."
"This rule no longer exists.","This rule no longer exists."
"This search engine option is no longer supported by Adobe. It is recommended to use OpenSearch as a search engine instead.","This search engine option is no longer supported by Adobe. It is recommended to use OpenSearch as a search engine instead."
"This search no longer exists.","This search no longer exists."
"This service provides a dynamic suite of reports with rich insights about your business.","This service provides a dynamic suite of reports with rich insights about your business."
"This sets whether catalog prices entered from Magento Admin include tax.","This sets whether catalog prices entered from Magento Admin include tax."
"This sets whether shipping amounts entered from Magento Admin or obtained from gateways include tax.","This sets whether shipping amounts entered from Magento Admin or obtained from gateways include tax."
"This setting will be applied when all prices in the specific price interval are equal.","This setting will be applied when all prices in the specific price interval are equal."
"This setting will not be taken into account if system has more than one store view.","This setting will not be taken into account if system has more than one store view."
"This shipment no longer exists.","This shipment no longer exists."
"This shipping method is not available. Please specify the zip code.","This shipping method is not available. Please specify the zip code."
"This shipping method is not available. To use this shipping method, please contact us.","This shipping method is not available. To use this shipping method, please contact us."
"This sitemap no longer exists.","This sitemap no longer exists."
"This store cannot be deleted.","This store cannot be deleted."
"This store view cannot be deleted.","This store view cannot be deleted."
"This synonym group no longer exists.","This synonym group no longer exists."
"This synonyms group no longer exists.","This synonyms group no longer exists."
"This tab contains invalid data. Please resolve this before saving.","This tab contains invalid data. Please resolve this before saving."
"This theme is not editable.","This theme is not editable."
"This user has no tokens.","This user has no tokens."
"This user no longer exists.","This user no longer exists."
"This value does not follow the specified format (for example, 200X300).","This value does not follow the specified format (for example, 200X300)."
"This value must be compatible with the corresponding setting in the configured search engine.","This value must be compatible with the corresponding setting in the configured search engine."
"This value must be compatible with the corresponding setting in the configured search engine. Be aware: a low query length limit may cause the performance impact.","This value must be compatible with the corresponding setting in the configured search engine. Be aware: a low query length limit may cause the performance impact."
"This value will be automatically populated after setting up the Commerce Connector and visiting the Payment Services dashboard for the first time. This value associates your SaaS ID to Payment Services.","This value will be automatically populated after setting up the Commerce Connector and visiting the Payment Services dashboard for the first time. This value associates your SaaS ID to Payment Services."
"This website cannot be deleted.","This website cannot be deleted."
"This will be displayed just before the body closing tag.","This will be displayed just before the body closing tag."
"This will be included before head closing tag in page HTML.","This will be included before head closing tag in page HTML."
"This will change your Admin and storefront by:","This will change your Admin and storefront by:"
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you want to continue?","This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you want to continue?"
"This wish list can be shared %1 more times.","This wish list can be shared %1 more times."
"This won't take long . . .","This won't take long . . ."
"Thumbnail","Thumbnail"
"Thumbnail Image","Thumbnail Image"
"Tier Pricing","Tier Pricing"
"Tier price is unavailable for this product.","Tier price is unavailable for this product."
"Tier prices data should be array, but actually other type is received","Tier prices data should be array, but actually other type is received"
"Tile","Tile"
"Time","Time"
"Time Format","Time Format"
"Time in seconds between the widget updates.","Time in seconds between the widget updates."
"Time of Day","Time of Day"
"Time of day to send data","Time of day to send data"
"Time of session start","Time of session start"
"Time to destination","Time to destination"
"Time value has an unsupported format","Time value has an unsupported format"
"Times Deleted","Times Deleted"
"Times Used","Times Used"
"Timezone","Timezone"
"Title","Title"
"Title Attribute","Title Attribute"
"Title:","Title:"
"To","To"
"To Fixed Value","To Fixed Value"
"To Name","To Name"
"To Percentage","To Percentage"
"To apply changes you should fill in hidden required ""%1"" field","To apply changes you should fill in hidden required ""%1"" field"
"To apply the discount on prices including tax and apply the tax after discount, set Catalog Prices to “Including Tax”. ","To apply the discount on prices including tax and apply the tax after discount, set Catalog Prices to “Including Tax”. "
"To begin receiving the newsletter, you must first confirm your subscription by clicking on the following link:","To begin receiving the newsletter, you must first confirm your subscription by clicking on the following link:"
"To check out, please sign in using your email address.","To check out, please sign in using your email address."
"To check out, please sign in with your email address.","To check out, please sign in with your email address."
"To complete the rollback, please deselect ""Put store into maintenance mode"" or update your permissions.","To complete the rollback, please deselect ""Put store into maintenance mode"" or update your permissions."
"To comply with the new e-Privacy directive, we need to ask for your consent to set the cookies.","To comply with the new e-Privacy directive, we need to ask for your consent to set the cookies."
"To create the backup, please deselect ""Put store into maintenance mode"" or update your permissions.","To create the backup, please deselect ""Put store into maintenance mode"" or update your permissions."
"To enable the option set the weight to no","To enable the option set the weight to no"
"To hide an item in catalog or search results, set the status to ""Disabled"".","To hide an item in catalog or search results, set the status to ""Disabled""."
"To retry, select the items and click “Retry”.","To retry, select the items and click “Retry”."
"To see product price, add this item to your cart. You can always remove it later.","To see product price, add this item to your cart. You can always remove it later."
"To show VAT number on Storefront, set Show VAT Number on Storefront option to Yes.","To show VAT number on Storefront, set Show VAT Number on Storefront option to Yes."
"To sign in to our site and set a password, click on the <a href=""%create_password_url"">link</a>:","To sign in to our site and set a password, click on the <a href=""%create_password_url"">link</a>:"
"To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:","To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:"
"To use PayPal Payflow Link, you must configure your PayPal Payflow Link account on the PayPal website.","To use PayPal Payflow Link, you must configure your PayPal Payflow Link account on the PayPal website."
"To use PayPal Payments Advanced, you must configure your PayPal Payments Advanced account on the PayPal website.","To use PayPal Payments Advanced, you must configure your PayPal Payments Advanced account on the PayPal website."
"To use this website you must first enable JavaScript in your browser.","To use this website you must first enable JavaScript in your browser."
"To:","To:"
"Together","Together"
"Toggle Nav","Toggle Nav"
"Token is already being used","Token is already being used"
"Token is not an access token","Token is not an access token"
"Token is not associated with the specified consumer","Token is not associated with the specified consumer"
"Token is not the correct length","Token is not the correct length"
"Token verifier and verifier token do not match","Token verifier and verifier token do not match"
"Too Many Requests","Too Many Requests"
"Too many password reset requests. Please wait and try again or contact %1.","Too many password reset requests. Please wait and try again or contact %1."
"Tools","Tools"
"Top","Top"
"Top Aligned","Top Aligned"
"Top Level Category","Top Level Category"
"Top Search Terms","Top Search Terms"
"Top destinations","Top destinations"
"Top/Left","Top/Left"
"Top/Right","Top/Right"
"Total","Total"
"Total %1 product(s)","Total %1 product(s)"
"Total (ex)","Total (ex)"
"Total (inc)","Total (inc)"
"Total Canceled","Total Canceled"
"Total Due","Total Due"
"Total Incl. Tax","Total Incl. Tax"
"Total Invoiced","Total Invoiced"
"Total Invoiced VS Paid Report","Total Invoiced VS Paid Report"
"Total Invoiced vs. Paid Report","Total Invoiced vs. Paid Report"
"Total Items Quantity","Total Items Quantity"
"Total Ordered Report","Total Ordered Report"
"Total Paid","Total Paid"
"Total Quantity","Total Quantity"
"Total Refund","Total Refund"
"Total Refunded","Total Refunded"
"Total Refunded Report","Total Refunded Report"
"Total Sales Shipping","Total Sales Shipping"
"Total Shipped Report","Total Shipped Report"
"Total Shipping","Total Shipping"
"Total Shipping Charges","Total Shipping Charges"
"Total Tax","Total Tax"
"Total Weight","Total Weight"
"Total for this address","Total for this address"
"Total of %1 record(s) have been removed.","Total of %1 record(s) have been removed."
"Total of %1 record(s) were deleted.","Total of %1 record(s) were deleted."
"Total:","Total:"
"Total: %1<br/>","Total: %1<br/>"
"Totals calculation is not applicable to empty cart","Totals calculation is not applicable to empty cart"
"Track All Shipments","Track All Shipments"
"Track Order","Track Order"
"Track history","Track history"
"Track order history","Track order history"
"Track this shipment","Track this shipment"
"Track your order","Track your order"
"Track:","Track:"
"Tracking Information","Tracking Information"
"Tracking Number","Tracking Number"
"Tracking Number(s):","Tracking Number(s):"
"Tracking Number:","Tracking Number:"
"Tracking information is currently not available. Please ","Tracking information is currently not available. Please "
"Tracking information is unavailable.","Tracking information is unavailable."
"Tracking number %1 for %2 assigned","Tracking number %1 for %2 assigned"
"Trailing hyphens are not allowed.","Trailing hyphens are not allowed."
"Transaction # %1 | %2","Transaction # %1 | %2"
"Transaction Data","Transaction Data"
"Transaction Details","Transaction Details"
"Transaction ID","Transaction ID"
"Transaction ID: ""%1""","Transaction ID: ""%1"""
"Transaction Information","Transaction Information"
"Transaction Type","Transaction Type"
"Transaction could not complete because payee account is locked or closed.","Transaction could not complete because payee account is locked or closed."
"Transaction has been approved.","Transaction has been approved."
"Transaction has been declined","Transaction has been declined"
"Transaction has been declined. Please try again later.","Transaction has been declined. Please try again later."
"Transaction has been voided/declined.","Transaction has been voided/declined."
"Transaction reversal by PayPal administrators.","Transaction reversal by PayPal administrators."
"Transaction reversal due to fraud detected by PayPal administrators.","Transaction reversal due to fraud detected by PayPal administrators."
"Transactional Emails","Transactional Emails"
"Transactions","Transactions"
"Transfer Cart Line Items","Transfer Cart Line Items"
"Transfer Inventory","Transfer Inventory"
"Transfer Inventory To Source","Transfer Inventory To Source"
"Transfer Shipping Options","Transfer Shipping Options"
"Transfer all inventory quantities and additional settings from one source to another for products you selected. Do you want to continue?","Transfer all inventory quantities and additional settings from one source to another for products you selected. Do you want to continue?"
"Transfer from the origin source","Transfer from the origin source"
"Translate Inline","Translate Inline"
"Translate, blocks and other output caches should be disabled for both Storefront and Admin inline translations.","Translate, blocks and other output caches should be disabled for both Storefront and Admin inline translations."
"Translation Strategy","Translation Strategy"
"Translation files","Translation files"
"Translations","Translations"
"Trigger recollect totals for quotes by rule ID %1","Trigger recollect totals for quotes by rule ID %1"
"Triggered Fraud Filters","Triggered Fraud Filters"
"Ttl value ""%1"" is not valid. Please use only numbers equal or greater than zero.","Ttl value ""%1"" is not valid. Please use only numbers equal or greater than zero."
"Turn Off","Turn Off"
"Type","Type"
"Type %1 is not an instance of %2","Type %1 is not an instance of %2"
"U","U"
"UI Component","UI Component"
"URL","URL"
"URL Key","URL Key"
"URL Rewrite Information","URL Rewrite Information"
"URL Rewrite Management","URL Rewrite Management"
"URL Rewrites","URL Rewrites"
"URL key ""%1"" matches a reserved endpoint name (%2). Use another URL key.","URL key ""%1"" matches a reserved endpoint name (%2). Use another URL key."
"URL key %1"" matches a reserved endpoint name (%2). Use another URL key.""","URL key %1"" matches a reserved endpoint name (%2). Use another URL key."""
